cname,Value,Value_change,NBSAP,NBSAP_Lag_5,NBSAP_Lag_10,wdi_gdpcapcur,wdi_gdpcapgr,income_group,wdi_pop,wdi_popden,wb_region,fao_luagr,fao_luagrcrop,fao_lucrop,fh_fog,dr_ig,year_ind,start_value,pr_protected,KBA_protected,indig_pcnt,island,wdi_gini,ccodealp,fao_luforest,wdi_empagr,total_change
Kuwait,0.891,-0.0050000000000000044,1,1,0,2.760140005907217,7.579610784590443,UIC,2.153481,120.8462962962963,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,NA,0.5683274323005356,2,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.30000001,2.567777,-0.07200000000000006
Kuwait,0.887,-0.0040000000000000036,1,1,0,3.6144994945871636,6.555496615705763,UIC,2.235403,125.4434904601571,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.5,0.5853491613980943,3,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.31,2.642411,-0.07200000000000006
Kuwait,0.883,-0.0040000000000000036,1,1,0,4.297066312973948,1.69160145749467,UIC,2.363409,132.6267676767677,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.5,0.5948651389826053,4,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.31999999,2.595405,-0.07200000000000006
Kuwait,0.881,-0.0020000000000000018,1,1,1,4.572980604411746,-0.0699930923370005,UIC,2.506769,140.6716610549944,Middle East and North Africa,0.08470000300000001,0.099300003,0.0083999997,0.5,0.6151963867952791,5,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.33000001,2.549288,-0.07200000000000006
Kuwait,0.878,-0.0030000000000000027,1,1,1,5.559540848386723,-3.093224705401767,UIC,2.65093,148.7615039281706,Middle East and North Africa,0.08470000300000001,0.099300003,0.0083999997,0.5,0.6263777905122763,6,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.34,2.512657,-0.07200000000000006
Kuwait,0.873,-0.0050000000000000044,1,1,1,3.790615030312988,-11.8832180694053,UIC,2.79555,156.8771043771044,Middle East and North Africa,0.085,0.1023,0.0087,0.5,0.6459456030759171,7,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.34,2.467457,-0.07200000000000006
Kuwait,0.872,-0.0010000000000000009,1,1,1,3.921263528060643,-7.272919708399982,UIC,2.943356,165.1714927048261,Middle East and North Africa,0.08529999699999999,0.10529999999999999,0.0089999998,0.5,0.6635785841023406,8,0.902,0.17103779,0.3096,NA,0,NA,KWT,0.34999999,2.445407,-0.07200000000000006
Kuwait,0.867,-0.0050000000000000044,1,1,1,4.901032036608201,2.637847030177525,UIC,3.143825,176.4211560044893,Middle East and North Africa,0.085600004,0.1082,0.0093000001,0.4166666666666667,0.6664441311059528,9,0.902,0.17103779,0.42119999999999996,NA,0,NA,KWT,0.34999999,2.414201,-0.07200000000000006
Kuwait,0.864,-0.0030000000000000027,1,1,1,5.1271148649557015,-1.252962895744545,UIC,3.394663,190.4973625140292,Middle East and North Africa,0.08529999699999999,0.10529999999999999,0.0089999998,0.4166666666666667,0.6736113793005017,10,0.902,0.17103779,0.42119999999999996,NA,0,NA,KWT,0.34999999,2.367611,-0.07200000000000006
Kuwait,0.861,-0.0030000000000000027,1,1,1,4.77627223166767,-5.836804406398372,UIC,3.646518,204.6306397306397,Middle East and North Africa,0.086199999,0.11460000000000001,0.0099000001,0.4166666666666667,0.6789771493843824,11,0.902,0.17103779,0.42119999999999996,NA,0,NA,KWT,0.34999999,2.322979,-0.07200000000000006
Kuwait,0.857,-0.0040000000000000036,1,1,1,4.323981365173775,-2.573422012846933,UIC,3.761584,211.0877665544332,Middle East and North Africa,0.08539999999999999,0.1059,0.0089999998,0.4166666666666667,0.681294485623676,12,0.902,0.17103779,0.42119999999999996,NA,0,NA,KWT,0.34999999,2.275785,-0.07200000000000006
Kuwait,0.855,-0.0020000000000000018,1,1,1,2.931519607190189,-3.194174417753871,UIC,3.908743,219.345847362514,Middle East and North Africa,0.083800001,0.089700003,0.0075,0.3333333333333333,0.6912768478902003,13,0.902,0.17103779,0.42119999999999996,NA,0,NA,KWT,0.34999999,2.204457,-0.07200000000000006
Kuwait,0.853,-0.0020000000000000018,1,1,1,2.702664819608107,-0.6170159601464036,UIC,4.048085,227.1652637485971,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.3333333333333333,0.6975555979594631,14,0.902,0.17103779,0.5165,NA,0,NA,KWT,0.34999999,2.149602,-0.07200000000000006
Kuwait,0.848,-0.0050000000000000044,1,1,1,2.925828963594303,-6.4866737410414,UIC,4.124904,231.4760942760943,Middle East and North Africa,0.085,0.1017,0.0086000001,0.3333333333333333,0.7031847766666675,15,0.902,0.17103779,0.5165,NA,0,NA,KWT,0.34999999,2.106307,-0.07200000000000006
Kuwait,0.845,-0.0030000000000000027,1,1,1,3.201213520354714,-2.128275932032324,UIC,4.317185,242.2662738496072,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.3333333333333333,0.7164469735803399,16,0.902,0.17103779,0.5165,NA,0,NA,KWT,0.34999999,2.067569,-0.07200000000000006
Kuwait,0.842,-0.0030000000000000027,1,1,1,3.066622066400146,-3.326745749355268,UIC,4.4411,249.2199775533109,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.3333333333333333,0.6869102915083416,17,0.902,0.17103779,0.5165,NA,0,NA,KWT,0.34999999,2.013586,-0.07200000000000006
Kuwait,0.838,-0.0040000000000000036,1,1,1,2.429770114145009,-7.169356849385295,UIC,4.360444,244.6938271604938,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.3333333333333333,0.6833762982731908,18,0.902,0.17103779,0.5165,NA,0,NA,KWT,0.34999999,1.998711,-0.07200000000000006
Kuwait,0.836,-0.0020000000000000018,1,1,1,3.218676540767341,3.937943113092075,UIC,4.250114,238.5024691358025,Middle East and North Africa,0.084200001,0.09329999900000001,0.0079000002,0.3333333333333333,0.6720232216964511,19,0.902,0.17103779,0.5165,NA,0,NA,KWT,0.34999999,1.977947,-0.07200000000000006
Kyrgyzstan,0.987,-0.0010000000000000009,1,0,0,0.03217270332278462,-0.9308657881876172,LIC,4.9907,26.02033368091762,Europe and Central Asia,0.5618,0.1309,0.073600001,NA,0.3581382950142999,0,0.987,0.067056727,0.23600000000000002,NA,0,30.3,KGZ,6.21,49.09719,-0.0050000000000000044
Kyrgyzstan,0.987,0,1,1,0,0.0380506432394744,5.914001601654761,LIC,5.0433,26.29457768508863,Europe and Central Asia,0.5652,0.13019999999999998,0.073600001,NA,0.37201898497038666,1,0.987,0.067056727,0.23600000000000002,NA,0,28.7,KGZ,6.23,43.23974,-0.0050000000000000044
Kyrgyzstan,0.987,0,1,1,0,0.0433234976590867,5.739479901815386,LIC,5.1047,26.61470281543274,Europe and Central Asia,0.56150002,0.1305,0.073299999,NA,0.40495068486841734,2,0.987,0.067056727,0.23600000000000002,NA,0,34.8,KGZ,6.2600002,38.90509,-0.0050000000000000044
Kyrgyzstan,0.986,-0.0010000000000000009,1,1,0,0.04765518916926239,-1.295074870485081,LIC,5.1626,26.91657977059437,Europe and Central Asia,0.5602,0.12619999999999998,0.070700002,0.3333333333333333,0.41458739265461436,3,0.987,0.067056727,0.23600000000000002,NA,0,32.6,KGZ,6.2800002,38.49783,-0.0050000000000000044
Kyrgyzstan,0.986,0,1,1,0,0.05431107031413179,2.000426387909044,LIC,5.2184,27.20750782064651,Europe and Central Asia,0.55950001,0.1263,0.070700002,0.3333333333333333,0.4468996100412986,4,0.987,0.067056727,0.23600000000000002,NA,0,37.4,KGZ,6.3099999,36.26907,-0.0050000000000000044
Kyrgyzstan,0.986,0,1,1,0,0.07217695263030824,7.51274346496389,LIC,5.2684,27.4681960375391,Europe and Central Asia,0.55939999,0.1261,0.070599999,0.3333333333333333,0.4700221647037601,5,0.987,0.067056727,0.23600000000000002,NA,0,33.9,KGZ,6.3299999,34.48373,-0.0050000000000000044
Kyrgyzstan,0.986,0,1,1,1,0.09663938473732084,7.376440492973018,LIC,5.3187,27.73044838373306,Europe and Central Asia,0.5593,0.1261,0.070500002,0.3333333333333333,0.507754662917319,6,0.987,0.067056727,0.23600000000000002,NA,0,31.5,KGZ,6.3600001,34.01393,-0.0050000000000000044
Kyrgyzstan,0.985,-0.0010000000000000009,1,1,1,0.08712242201185534,1.651651395621982,LIC,5.3833,28.06725755995829,Europe and Central Asia,0.5536000099999999,0.1272,0.0704,0.25,0.5095276563163019,7,0.987,0.067056727,0.23600000000000002,NA,0,29.9,KGZ,6.3899999,32.87257,-0.0050000000000000044
Kyrgyzstan,0.985,0,1,1,1,0.08800385141441863,-1.651752874293578,LIC,5.4479,28.40406673618352,Europe and Central Asia,0.55330002,0.1273,0.0704,0.25,0.5217760523571788,8,0.987,0.067056727,0.23600000000000002,NA,0,30.1,KGZ,6.4099998,32.13324,-0.0050000000000000044
Kyrgyzstan,0.985,0,1,1,1,0.1123883135980805,4.674715628688602,LMIC,5.5146,28.75182481751825,Europe and Central Asia,0.55310001,0.1273,0.0704,0.4166666666666667,0.5276804833309866,9,0.987,0.067056727,0.23600000000000002,NA,0,27.8,KGZ,6.4299998,31.08977,-0.0050000000000000044
Kyrgyzstan,0.985,0,1,1,1,0.1177975257592381,-1.738142584265461,LMIC,5.6072,29.23461939520334,Europe and Central Asia,0.5522000100000001,0.1276,0.070500002,0.3333333333333333,0.5139654094854209,10,0.987,0.067056727,0.23600000000000002,NA,0,27.4,KGZ,6.46,30.09195,-0.0050000000000000044
Kyrgyzstan,0.985,0,1,1,1,0.12824382473008808,8.735789272716943,LMIC,5.7196,29.82064650677789,Europe and Central Asia,0.5504000099999999,0.1283,0.070599999,0.3333333333333333,0.5349897952770788,11,0.987,0.067056727,0.23600000000000002,NA,0,28.8,KGZ,6.48,31.66879,-0.0050000000000000044
Kyrgyzstan,0.984,-0.0010000000000000009,1,1,1,0.1279770776991953,1.957996970944436,LMIC,5.8355,30.42492179353493,Europe and Central Asia,0.5504000099999999,0.1284,0.070700002,0.3333333333333333,0.5575344551072547,12,0.987,0.067056727,0.23600000000000002,NA,0,26.8,KGZ,6.5,31.58595,-0.0050000000000000044
Kyrgyzstan,0.984,0,1,1,1,0.1121082691236968,1.758864409852919,LMIC,5.9569,31.05787278415016,Europe and Central Asia,0.5504000099999999,0.1284,0.070700002,0.3333333333333333,0.556634353209945,13,0.987,0.067056727,0.23600000000000002,NA,0,29,KGZ,6.5300002,29.30786,-0.0050000000000000044
Kyrgyzstan,0.984,0,1,1,1,0.11206670608015741,2.231805265717341,LMIC,6.0795,31.6970802919708,Europe and Central Asia,0.54959999,0.1294,0.071100001,0.3333333333333333,0.5651077003950439,14,0.987,0.067056727,0.23600000000000002,NA,0,26.8,KGZ,6.5500002,26.79266,-0.0050000000000000044
Kyrgyzstan,0.984,0,1,1,1,0.12427702228364,2.734091891482507,LMIC,6.1982,32.31595411887383,Europe and Central Asia,0.54950001,0.1294,0.071100001,0.3333333333333333,0.5634298159491836,15,0.987,0.067056727,0.23600000000000002,NA,0,27.3,KGZ,6.5700002,23.55447,-0.0050000000000000044
Kyrgyzstan,0.984,0,1,1,1,0.1308139779218468,1.713209106023498,LMIC,6.3228,32.96558915537017,Europe and Central Asia,0.5407,0.1316,0.071199999,0.3333333333333333,0.555624150405994,16,0.987,0.067056727,0.23600000000000002,NA,0,27.7,KGZ,6.6700001,20.4287,-0.0050000000000000044
Kyrgyzstan,0.983,-0.0010000000000000009,1,1,1,0.1374031136389979,2.439335207078685,LMIC,6.4562,33.66110531803962,Europe and Central Asia,0.54060001,0.1316,0.071100001,0.3333333333333333,0.5646958264560245,17,0.987,0.067056727,0.23600000000000002,NA,0,29.7,KGZ,6.7600002,18.14366,-0.0050000000000000044
Kyrgyzstan,0.983,0,1,1,1,0.118252150620357,-10.12044553342209,LMIC,6.5799,34.30604796663191,Europe and Central Asia,0.54060001,0.1316,0.071100001,0,0.5395422218986625,18,0.987,0.067056727,0.23600000000000002,NA,0,29,KGZ,6.8600001,17.22514,-0.0050000000000000044
Kyrgyzstan,0.983,0,1,1,1,0.130617799234979,4.392307613673012,LMIC,6.6918,34.88946819603754,Europe and Central Asia,0.54049999,0.1316,0.071100001,0,0.5621007193019362,19,0.987,0.067056727,0.23600000000000002,NA,0,NA,KGZ,6.9499998,16.57891,-0.0050000000000000044
Lao People's Democratic Republic (the),0.821,-0.0010000000000000009,0,0,0,0.03136184405306751,4.286460577769716,LIC,5.606101,24.28986568457539,East Asia and Pacific,0.081300001,0.58419998,0.0475,NA,0.18419505383070792,0,0.821,0.18687561,0.309,0.218,0,32.6,LAO,75.080002,80.45625,-0.008000000000000007
Lao People's Democratic Republic (the),0.821,0,0,0,0,0.03556514835571675,4.520220402140311,LIC,5.689065,24.64932842287695,East Asia and Pacific,0.082799997,0.59709999,0.049400001,NA,0.160526837036026,1,0.821,0.18687561,0.309,0.218,0,NA,LAO,74.870003,79.55008,-0.008000000000000007
Lao People's Democratic Republic (the),0.82,-0.0010000000000000009,1,0,0,0.04102513189861011,4.899154763836506,LIC,5.768167,24.99205805892548,East Asia and Pacific,0.084300003,0.60950001,0.051399999,NA,0.1776034666673703,2,0.821,0.18687561,0.309,0.218,0,NA,LAO,74.660004,78.54374,-0.008000000000000007
Lao People's Democratic Republic (the),0.82,0,1,0,0,0.046737959272200064,5.555699297393346,LIC,5.85297,25.35948873483536,East Asia and Pacific,0.086000004,0.62220001,0.053499999,0,0.190746477550569,3,0.821,0.18687561,0.3111,0.218,0,NA,LAO,74.449997,77.48791,-0.008000000000000007
Lao People's Democratic Republic (the),0.819,-0.0010000000000000009,1,0,0,0.058101024361376985,6.909167407574898,LIC,5.946593,25.76513431542461,East Asia and Pacific,0.087700005,0.63700001,0.055900002000000004,0,0.2124605231879945,4,0.821,0.18687561,0.3345,0.218,0,NA,LAO,74.239998,76.63651,-0.008000000000000007
Lao People's Democratic Republic (the),0.819,0,1,0,0,0.06990413760710197,5.909235648613432,LIC,6.041348,26.17568457538995,East Asia and Pacific,0.089399996,0.64860001,0.058000002,0,0.22340749772781948,5,0.821,0.18687561,0.3345,0.218,0,35.4,LAO,74.029999,75.256,-0.008000000000000007
Lao People's Democratic Republic (the),0.819,0,1,0,0,0.0887639734943543,6.164034787469561,LIC,6.135861,26.5851863084922,East Asia and Pacific,0.091199999,0.6601999700000001,0.0602,0,0.23877598915110282,6,0.821,0.18687561,0.3543,0.218,0,NA,LAO,73.82,73.82714,-0.008000000000000007
Lao People's Democratic Republic (the),0.818,-0.0010000000000000009,1,1,0,0.09367903214106137,5.878548894936202,LIC,6.22993,26.99276429809359,East Asia and Pacific,0.09390000300000001,0.67709999,0.063600001,0,0.2465038614474839,7,0.821,0.18687561,0.3543,0.218,0,NA,LAO,73.610001,72.67674,-0.008000000000000007
Lao People's Democratic Republic (the),0.818,0,1,1,0,0.1127835236056463,6.922399324059981,LMIC,6.323418,27.39782495667244,East Asia and Pacific,0.096199999,0.68919998,0.066300001,0,0.2545595627914585,8,0.821,0.18687561,0.3543,0.218,0,NA,LAO,73.400002,71.46062,-0.008000000000000007
Lao People's Democratic Republic (the),0.817,-0.0010000000000000009,1,1,0,0.1363725290431539,6.474243139038521,LMIC,6.416327,27.80037694974003,East Asia and Pacific,0.098599997,0.70129997,0.069200001,0,0.2669654493040495,9,0.821,0.18687561,0.3543,0.218,0,NA,LAO,73.25,70.13095,-0.008000000000000007
Lao People's Democratic Republic (the),0.817,0,1,1,0,0.15660097449958388,6.491281436386089,LMIC,6.508803,28.20105285961872,East Asia and Pacific,0.1,0.70529999,0.070500002,0,0.282941129836794,10,0.821,0.18687561,0.3729,0.218,0,36,LAO,73.099998,68.75024,-0.008000000000000007
Lao People's Democratic Republic (the),0.817,0,1,1,0,0.18154402379052711,6.521646656140561,LMIC,6.600742,28.5994020797227,East Asia and Pacific,0.1012,0.71010002,0.071799998,0.08333333333333333,0.2885882089364995,11,0.821,0.18687561,0.3729,0.218,0,NA,LAO,72.949997,67.17384,-0.008000000000000007
Lao People's Democratic Republic (the),0.816,-0.0010000000000000009,1,1,1,0.1984508670135979,6.153133053859733,LMIC,6.691454,28.99243500866551,East Asia and Pacific,0.1012,0.71010002,0.071799998,0.08333333333333333,0.2843077363517453,12,0.821,0.18687561,0.3729,0.218,0,NA,LAO,72.800003,65.51797,-0.008000000000000007
Lao People's Democratic Republic (the),0.816,0,1,1,1,0.21254590569831389,5.753411004694598,LMIC,6.787419,29.40822790294627,East Asia and Pacific,0.1012,0.71010002,0.071799998,0.08333333333333333,0.29068472869241624,13,0.821,0.18687561,0.3729,0.218,0,NA,LAO,72.650002,64.03125,-0.008000000000000007
Lao People's Democratic Republic (the),0.816,0,1,1,1,0.23090490761946048,5.408586404627542,LMIC,6.891363,29.85859185441941,East Asia and Pacific,0.1012,0.71010002,0.071799998,0.08333333333333333,0.28877877165767585,14,0.821,0.18687561,0.3729,0.218,0,NA,LAO,72.5,62.65419,-0.008000000000000007
Lao People's Democratic Republic (the),0.815,-0.0010000000000000009,1,1,1,0.24394633552250947,5.26492843977357,LMIC,6.997917,30.32026429809359,East Asia and Pacific,0.09789999999999999,0.70029999,0.068499999,0.08333333333333333,0.3102554646869931,15,0.821,0.18687561,0.3729,0.218,0,NA,LAO,72.349998,61.04548,-0.008000000000000007
Lao People's Democratic Republic (the),0.815,0,1,1,1,0.2553361866462664,4.646555618984038,LMIC,7.105006,30.7842547660312,East Asia and Pacific,0.0946,0.68980003,0.0652,0.16666666666666666,0.3168464821560972,16,0.821,0.18687561,0.3729,0.218,0,38.8,LAO,72.199997,60.0531,-0.008000000000000007
Lao People's Democratic Republic (the),0.815,0,1,1,1,0.25985055232072257,3.892447903324481,LMIC,7.212053,31.24806325823224,East Asia and Pacific,0.091300001,0.6786000099999999,0.061900000999999996,0.16666666666666666,0.3175850907301033,17,0.821,0.18687561,0.4501,0.218,0,NA,LAO,72.050003,59.18631,-0.008000000000000007
Lao People's Democratic Republic (the),0.814,-0.0010000000000000009,1,1,1,0.2593355097198469,-0.9709414370571068,LMIC,7.319399,31.71316724436742,East Asia and Pacific,0.088000002,0.6666999800000001,0.058699998999999996,0.16666666666666666,0.2967188250722072,18,0.821,0.18687561,0.4863,0.218,0,NA,LAO,71.900002,58.75777,-0.008000000000000007
Lao People's Democratic Republic (the),0.814,0,1,1,1,0.2535623434273318,1.069380314331198,LMIC,7.425057,32.1709575389948,East Asia and Pacific,0.088000002,0.6666999800000001,0.058699998999999996,0.16666666666666666,0.2929697572718771,19,0.821,0.18687561,0.4863,0.218,0,NA,LAO,71.75,58.09064,-0.008000000000000007
Lebanon,0.932,0,1,0,0,0.43071008269949107,2.086572101826988,MIC,4.446666,434.6692082111437,Middle East and North Africa,0.60220001,0.43990001999999995,0.26489999999999997,NA,0.5174825817487239,0,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.49,5.199732,-0.0010000000000000009
Lebanon,0.932,0,1,1,0,0.44581085803753984,1.894804405444944,MIC,4.504807,440.3525904203324,Middle East and North Africa,0.6129000099999999,0.44179999999999997,0.2708,NA,0.5542079655007563,1,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.48,5.14074,-0.0010000000000000009
Lebanon,0.932,0,1,1,0,0.46253042467326533,5.047351579864994,MIC,4.574797,447.1942326490714,Middle East and North Africa,0.6238999900000001,0.43599998,0.27200001,NA,0.6165245539414085,2,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.47,4.990774,-0.0010000000000000009
Lebanon,0.932,0,1,1,0,0.46300092135615795,1.176425450558114,MIC,4.643044,453.8654936461388,Middle East and North Africa,0.63830002,0.4334,0.2766,0.3333333333333333,0.6349562462834947,3,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.47,4.903141,-0.0010000000000000009
Lebanon,0.932,0,1,1,0,0.46659628013735766,-0.1032940073417734,MIC,4.719864,461.374780058651,Middle East and North Africa,0.66370003,0.41090000000000004,0.2727,0.4166666666666667,0.6561734285974031,4,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.46,4.821705,-0.0010000000000000009
Lebanon,0.932,0,1,1,0,0.5162032958748412,7.270960974696038,MIC,4.809608,470.1474095796676,Middle East and North Africa,0.66190002,0.40919998,0.2709,0.3333333333333333,0.6293089872803468,5,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.45,4.559903,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.5957696754142626,7.328414069839155,MIC,4.887613,477.7725317693059,Middle East and North Africa,0.6480999799999999,0.39669998,0.25709999,0.3333333333333333,0.6416241125063354,6,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.44,4.298425,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.7149791498035006,8.81790066656309,MIC,4.951135,483.9819159335289,Middle East and North Africa,0.6480999799999999,0.39669998,0.25709999,0.25,0.6403325407187453,7,0.932,0.018901918,0.0437,NA,0,NA,LBN,13.43,4.051062,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.7695245414612619,7.009782776921881,MIC,4.9958,488.3479960899316,Middle East and North Africa,0.62560001,0.375,0.23459999,0.25,0.667265375327754,8,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.43,3.89385,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.7914109568098755,-0.1174503200053181,MIC,5.045056,493.1628543499511,Middle East and North Africa,0.63639999,0.38560001,0.24540001,0.25,0.6751313684919029,9,0.932,0.018901918,0.0438,NA,0,31.8,LBN,13.48,3.89991,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.8500180562953105,-0.075040321791974,MIC,5.178337,506.1913000977517,Middle East and North Africa,0.6431999999999999,0.39209999,0.25219999000000004,0.25,0.6628988189458953,10,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.54,3.903693,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.8255209210571531,-5.323150938749649,MIC,5.678851,555.1173998044966,Middle East and North Africa,0.6451999700000001,0.39389999000000003,0.25420000000000004,0.25,0.6612628520020735,11,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.6,3.904287,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.7665379691841416,-7.242590981781632,MIC,6.274342,613.3276637341154,Middle East and North Africa,0.64709999,0.39580002000000003,0.25610001,0.25,0.65066295617816,12,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.66,3.906123,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.7802751367739229,-1.493847612018399,MIC,6.39894,625.5073313782991,Middle East and North Africa,0.65,0.39849998,0.259,0.16666666666666666,0.6470818432330999,13,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.72,3.906432,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.8172299475959529,3.831447224785407,MIC,6.258619,611.7907135874877,Middle East and North Africa,0.65589996,0.40389999000000004,0.26489999999999997,0.16666666666666666,0.6458131491665793,14,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.78,3.855847,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.8679897422112801,3.370037952571451,MIC,6.109252,597.1898338220919,Middle East and North Africa,0.6581999999999999,0.40590000000000004,0.26719999,0.08333333333333333,0.6482632841301417,15,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.83,3.80342,-0.0010000000000000009
Lebanon,0.932,0,1,1,1,0.922584515488016,0.727150841891671,MIC,5.950839,581.7046920821115,Middle East and North Africa,0.65650002,0.40439999,0.26540001,0.16666666666666666,0.6495637761300753,16,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.89,3.770687,-0.0010000000000000009
Lebanon,0.931,-0.0010000000000000009,1,1,1,0.8925421860186505,-4.195225512358334,MIC,5.781907,565.1913000977518,Middle East and North Africa,0.6562000299999999,0.40409999999999996,0.2652,0.16666666666666666,0.6550868118063673,17,0.932,0.018901918,0.0438,NA,0,NA,LBN,13.95,3.823768,-0.0010000000000000009
Lebanon,0.931,0,1,1,1,0.5599957522607335,-19.74842847504534,MIC,5.662923,553.5604105571847,Middle East and North Africa,0.66209999,0.40939999,0.27110001,0.08333333333333333,0.6490619954458043,18,0.932,0.018901918,0.0466,NA,0,NA,LBN,14.01,3.901967,-0.0010000000000000009
Lebanon,0.931,0,1,1,1,0.41361465751601256,-5.83236677671033,MIC,5.592631,546.689247311828,Middle East and North Africa,0.66400002,0.41119999,0.27299998999999997,0.08333333333333333,0.6686159704363475,19,0.932,0.018901918,0.0466,NA,0,NA,LBN,14.07,3.80847,-0.0010000000000000009
Lesotho,0.942,0,1,0,0,0.03883674886589086,0.821608273712954,LIC,1.997534,65.79492753623188,Sub-Saharan Africa,0.7588999900000001,0.1319,0.1001,NA,0.2887365093407066,0,0.942,0.005031593399999999,0.1649,0.768,0,51.6,LSO,1.14,43.24403,-0.0010000000000000009
Lesotho,0.942,0,1,0,0,0.05809372710297783,4.79606890663473,LIC,1.99303,65.6465744400527,Sub-Saharan Africa,0.7588999900000001,0.1319,0.1001,NA,0.2968012358406995,1,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,41.35297,-0.0010000000000000009
Lesotho,0.942,0,1,0,0,0.07611810387917227,2.084006199619637,LIC,1.985384,65.39472990777338,Sub-Saharan Africa,0.7622000099999999,0.13570000000000002,0.10339999999999999,NA,0.3025276523584262,2,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,39.68843,-0.0010000000000000009
Lesotho,0.942,0,1,1,0,0.08507752709129454,3.882619062323542,LIC,1.977424,65.132542819499335,Sub-Saharan Africa,0.7665000200000001,0.1405,0.10769999999999999,0.75,0.29393865724388407,3,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,37.83987,-0.0010000000000000009
Lesotho,0.942,0,1,1,0,0.09106185409855054,4.264051177552048,LIC,1.97678,65.11133069828722,Sub-Saharan Africa,0.75989998,0.1331,0.1011,0.75,0.2921065355802233,4,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,35.89937,-0.0010000000000000009
Lesotho,0.942,0,1,1,0,0.0848023687415863,3.836763171120609,LIC,1.983465,65.33152173913044,Sub-Saharan Africa,0.76709999,0.1413,0.1084,0.75,0.2936126722065732,5,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,34.03556,-0.0010000000000000009
Lesotho,0.942,0,1,1,0,0.08856180570561423,4.911168375875803,LIC,1.995014,65.71192358366271,Sub-Saharan Africa,0.7780000300000001,0.1533,0.1192,0.75,0.3459767173762498,6,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,32.21025,-0.0010000000000000009
Lesotho,0.942,0,1,1,0,0.08664456896362602,-1.951189399959986,LIC,2.009169,66.17816205533597,Sub-Saharan Africa,0.77040001,0.1449,0.1117,0.75,0.31487000297200485,7,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,32.1566,-0.0010000000000000009
Lesotho,0.942,0,1,1,1,0.11048005378582641,4.55966457151122,LMIC,2.022747,66.625395256917,Sub-Saharan Africa,0.7661000099999999,0.1402,0.1074,0.75,0.3729569565422846,8,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,31.65167,-0.0010000000000000009
Lesotho,0.942,0,1,1,1,0.1265863866672256,3.847746660032499,LMIC,2.037677,67.11716073781291,Sub-Saharan Africa,0.76150002,0.1349,0.10279999999999999,0.6666666666666666,0.3695935717381767,9,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,31.30722,-0.0010000000000000009
Lesotho,0.942,0,1,1,1,0.1205860002589542,5.452923700270745,LMIC,2.054718,67.67845849802372,Sub-Saharan Africa,0.75269997,0.12480000000000001,0.09399999599999999,0.6666666666666666,0.3865883602952623,10,0.942,0.005031593399999999,0.1649,0.768,0,NA,LSO,1.14,30.73693,-0.0010000000000000009
